cik,gvkey,coname,FFI,filing_date,virus_sc_R,virus_sent_wc_R,virus_kw_freq_R,virus_sc,virus_sent_wc,virus_kw_freq
80035,19305,"PREFORMED LINE PRODUCTS CO","Electrical Equipment",01may2020,11.39241,13.53782,.8994465,18,587,39
216228,5860,"ITT Inc","Machinery",01may2020,8.530806,9.752535,.6272556,36,1135,73
1402829,179132,"Orion Group Holdings Inc","Construction",01may2020,5.185185,5.350833,.2776376,7,212,11
1673985,28070,"AdvanSix Inc","Chemicals",01may2020,15.42553,20.2544,.796757,29,1449,57
1538217,15543,"SRAX, Inc","Business Services",01may2020,6.593407,8.036391,.5307051,6,212,14
1534701,170841,"Phillips 66","Petroleum and Natural Gas",01may2020,5.821918,7.543444,.5134281,17,573,39
21076,3121,"CLOROX CO DE","Consumer Goods",01may2020,17.61658,23.16896,1.232777,34,1278,68
814453,7875,"NEWELL BRANDS INC","Miscellaneous",01may2020,15.28239,22.55756,1.109388,46,1891,93
98362,10581,"TIMKEN CO","Machinery",01may2020,7.425743,9.765828,.4163053,15,563,24
1421517,179738,"Energy Recovery, Inc","Machinery",01may2020,9.356725,11.08429,.6126996,16,597,33
1001250,61567,"ESTEE LAUDER COMPANIES INC","Consumer Goods",01may2020,16.38889,19.84387,.8693338,59,2237,98
9326,1979,"BALCHEM CORP","Pharmaceutical Products",01may2020,14.28571,13.62458,.6293965,14,368,17
1007587,62549,"KVH INDUSTRIES INC DE","Telecommunications",01may2020,2.762431,3.576923,.1923077,5,186,10
833444,6268,"Johnson Controls International plc","Machinery",01may2020,20.28986,23.8073,1.351981,42,1532,87
1618756,164471,"Restaurant Brands International Inc","Restaurants, Hotel, Mc'el",01may2020,7.106599,8.778918,.4136663,14,573,27
106535,11456,"WEYERHAEUSER CO","Construction Materials",01may2020,10.49724,12.92276,.7724426,19,619,37
47518,5639,"Hill-Rom Holdings, Inc","Consumer Goods",01may2020,18.28572,17.77468,1.054936,32,893,53
896622,28176,"APTARGROUP INC","Rubber and Plastic Products",01may2020,13.33333,17.80845,.9202454,30,1045,54
102752,11065,"VSE CORP","Business Services",01may2020,10.13513,12.06919,.7153076,30,928,55
917470,29870,"OLYMPIC STEEL INC","Wholesale",01may2020,8.298756,10.88127,.6092377,20,768,43
1126975,142230,"Magellan Midstream Partners, L P","Transportation",01may2020,2.439024,2.592485,.1165162,3,89,4
1489393,294524,"LyondellBasell Industries N V","Chemicals",01may2020,6.484642,8.524673,.3044526,19,672,24
1333835,29375,"Casa Systems Inc","Computers",01may2020,7.874016,9.976195,.4111664,10,461,19
723612,3278,"AVIS BUDGET GROUP, INC","Business Services",01may2020,17.55725,21.71231,.7648655,23,880,31
1524741,181989,"U S SILICA HOLDINGS, INC","Nonmetallic Mining",01may2020,4.819277,8.626499,.3234937,12,640,24
1361983,175004,"ORBCOMM Inc","Telecommunications",01may2020,1.41844,4.711078,.0736106,2,256,4
1584754,21042,"Akoustis Technologies, Inc","Electronic Equipment",01may2020,3.676471,9.820821,.2494897,5,433,11
70866,7648,"NCR CORP","Business Services",01may2020,20.10309,33.14798,1.297498,39,2146,84
1390844,177925,"WABCO Holdings Inc","Automobiles and Trucks",01may2020,13.1579,14.65498,.8105148,20,669,37
1611983,21227,"Liberty Broadband Corp","Business Services",01may2020,13.40206,14.86161,.7821901,13,494,26
1590364,19484,"Fortress Transportation & Infrastructure Investors LLC","Business Services",01may2020,2.590674,3.413583,.2694933,5,190,15
1572910,17933,"PHILLIPS 66 PARTNERS LP","Transportation",01may2020,3.5,3.953011,.2796942,7,212,15
1697500,30547,"Solaris Oilfield Infrastructure, Inc","Business Services",01may2020,4.593639,6.385726,.2465078,13,544,21
1307954,162401,"Huntsman CORP","Chemicals",01may2020,4.624278,6.58867,.4310345,8,321,21
1378992,180483,"BERRY GLOBAL GROUP, INC","Rubber and Plastic Products",01may2020,4.424779,4.031322,.2610209,5,139,9
1091667,126136,"CHARTER COMMUNICATIONS, INC MO","Telecommunications",01may2020,6.382979,8.096469,.2583979,12,470,15
1699039,31845,"Ranger Energy Services, Inc","Petroleum and Natural Gas",01may2020,7.727273,9.245283,.5515239,17,637,38
96869,10390,"TEJON RANCH CO","Agriculture",04may2020,9.322034,10.44111,.619296,33,961,57
1385849,107712,"ENERGY FUELS INC","Nonmetallic Mining",04may2020,2.649007,2.586457,.1089799,12,356,15
1364954,18556,"CHEGG, INC","Business Services",04may2020,2.542373,3.479749,.1996577,3,122,7
1433195,24071,"APPFOLIO INC","Business Services",04may2020,9.21659,11.25848,.66315,20,747,44
100493,10793,"TYSON FOODS, INC","Food",04may2020,16.31799,24.67887,.9018857,39,1806,66
1288359,162501,"OTELCO INC","Telecommunications",04may2020,6.521739,7.417974,.3464439,12,364,17
64472,7185,"GENCOR INDUSTRIES INC","Machinery",04may2020,4.761905,6.490201,.5853907,7,255,23
1069878,119316,"TREX CO INC","Construction Materials",04may2020,9.815951,13.40302,.8130081,16,577,35
1027838,26847,"TACTILE SYSTEMS TECHNOLOGY INC","Medical Equipment",04may2020,18.11024,15.7087,1.032366,23,563,37
68709,6900,"MTS SYSTEMS CORP","Measuring and Control Equity",04may2020,7.738095,12.94872,.3296703,13,707,18
1002590,61735,"STAR GROUP, L P","Retail",04may2020,7.307693,9.138988,.4971441,19,864,47
1435049,23335,"ADURO BIOTECH, INC","Pharmaceutical Products",04may2020,9.923664,12.15829,.5988024,13,467,23
1145986,187550,"ASPEN AEROGELS INC","Rubber and Plastic Products",04may2020,6.425703,15.96587,.4265692,16,1310,35
1486957,185229,"BWX Technologies, Inc","Machinery",04may2020,8.024692,7.90279,.540054,13,439,30
1092662,140568,"CHEMBIO DIAGNOSTICS, INC","Pharmaceutical Products",04may2020,44.29224,50.92607,2.479718,97,3327,162
1651235,26722,"Acacia Communications, Inc","Electronic Equipment",04may2020,8.045977,10.6511,.8492569,7,301,24
768899,22207,"TrueBlue, Inc","Business Services",04may2020,18.13953,21.06099,.8939014,78,2521,107
1585583,19168,"Del Taco Restaurants, Inc","Restaurants, Hotel, Mc'el",04may2020,14.17624,16.9466,.802206,37,1352,64
1013880,63417,"TTEC Holdings, Inc","Business Services",04may2020,10.37037,13.90779,.6298816,14,552,25
1571498,17808,"Epizyme, Inc","Pharmaceutical Products",04may2020,.9950249,.7322326,.028715,2,51,2
61398,30241,"TELLURIAN INC DE","Petroleum and Natural Gas",04may2020,1.282051,1.295696,.0925497,1,28,2
1251769,29687,"Apollo Endosurgery, Inc","Medical Equipment",04may2020,13.46154,18.59809,1.063368,21,857,49
1487371,184542,"GenMark Diagnostics, Inc","Medical Equipment",04may2020,3.149606,3.799654,.1480385,4,154,6
1088856,146616,"CORCEPT THERAPEUTICS INC","Pharmaceutical Products",04may2020,10.65574,12.42331,.7668712,13,405,25
1067983,2176,"BERKSHIRE HATHAWAY INC","Miscellaneous",04may2020,8.716707,12.59252,.542781,36,1276,55
78814,8606,"PITNEY BOWES INC DE","Computers",04may2020,18.6747,24.58818,1.017442,31,1015,42
1288847,19908,"Five9, Inc","Business Services",04may2020,7.446808,10.18485,.5799202,14,562,32
879169,29127,"INCYTE CORP","Pharmaceutical Products",05may2020,4.973357,6.118429,.3385449,28,994,55
1111928,175955,"IPG PHOTONICS CORP","Electronic Equipment",05may2020,17.04036,19.90321,.877193,38,1316,58
1093082,5792,"HUTTIG BUILDING PRODUCTS INC","Wholesale",05may2020,14.03509,25.0906,1.08726,16,900,39
40211,4941,"GATX CORP","Transportation",05may2020,9.282701,10.01415,.6546355,22,566,37
1606757,20692,"Kimball Electronics, Inc","Electronic Equipment",05may2020,10.61947,15.67034,.4933256,24,1080,34
1444380,21916,"NEVRO CORP","Medical Equipment",05may2020,9.417041,10.31952,.7338328,21,675,48
1488139,185128,"Ameresco, Inc","Construction",05may2020,9.316771,8.936738,.6478658,15,469,34
1666138,27014,"Atkore International Group Inc","Electrical Equipment",05may2020,5.555555,6.890685,.4466185,9,324,21
1441236,181931,"Clearwater Paper Corp","Business Supplies",05may2020,18.91892,23.90917,1.424755,14,537,32
1712184,24724,"Liberty Latin America Ltd","Telecommunications",05may2020,6.666667,7.567293,.3148806,21,745,31
1010612,62732,"SYKES ENTERPRISES INC","Business Services",05may2020,10.25641,10.59363,.4826255,12,439,20
1627014,180272,"Black Knight, Inc","Business Services",05may2020,15.88235,17.01271,.9745763,27,803,46
1164863,148950,"ENPRO INDUSTRIES, INC","Rubber and Plastic Products",05may2020,5.464481,4.966083,.3182313,20,593,38
872589,23812,"REGENERON PHARMACEUTICALS, INC","Pharmaceutical Products",05may2020,11.42857,18.66076,.8042015,20,1137,49
1125345,18658,"MACROGENICS INC","Pharmaceutical Products",05may2020,17.58242,18.00998,1.17689,16,505,33
1587523,19518,"Knowles Corp","Electronic Equipment",05may2020,7.329843,7.897771,.5956956,14,411,31
3453,1254,"Matson, Inc","Transportation",05may2020,12.04819,16.72598,.5535785,10,423,14
1361113,19044,"VARONIS SYSTEMS INC","Business Services",05may2020,8.677686,9.041134,.519444,21,644,37
91142,9771,"SMITH A O CORP","Consumer Goods",05may2020,13.27434,18.46766,.975786,15,511,27
1287213,184258,"DOUGLAS DYNAMICS, INC","Machinery",05may2020,11.65644,19.28187,.7001795,19,1074,39
1472595,183636,"R1 RCM INC","Business Services",05may2020,12.82051,15.87269,.9324954,20,783,46
730464,3905,"Adtalem Global Education Inc","Personal Services",05may2020,8.866995,9.479916,.422833,36,1121,50
104889,11300,"Graham Holdings Co","Personal Services",05may2020,11.57895,14.46945,.8842444,22,720,44
791908,12252,"XOMA Corp","Pharmaceutical Products",05may2020,13.63636,15.52359,.7025761,12,464,21
1017673,63708,"DOVER MOTORSPORTS INC","Entertainment",05may2020,14.65517,14.8445,1.154216,17,463,36
1037868,1598,"AMETEK INC","Measuring and Control Equity",05may2020,3.448276,5.429864,.7815714,3,132,19
1520697,192255,"Acadia Healthcare Company, Inc","Healthcare",05may2020,16.26984,16.28605,.9656792,41,1248,74
1378453,148350,"TravelCenters of America Inc MD","Retail",05may2020,15.50802,19.36082,.9109156,29,1254,59
1580670,18629,"LGI Homes, Inc","Construction",05may2020,7.480315,9.593766,.6004088,19,751,47
1487952,185138,"Vishay Precision Group, Inc","Electronic Equipment",05may2020,4.741379,10.95353,.4828002,11,726,32
874238,5559,"STERLING CONSTRUCTION CO INC","Construction",05may2020,10.05917,11.71743,.8460237,17,554,40
1633978,23249,"Lumentum Holdings Inc","Computers",05may2020,10,14.749,.695987,21,996,47
1575515,17934,"Sprouts Farmers Market, Inc","Retail",05may2020,13.1579,13.78282,.8949881,15,462,30
1388430,177109,"CAI International, Inc","Business Services",05may2020,11.30435,11.85984,.8331291,13,484,34
4127,1327,"SKYWORKS SOLUTIONS, INC","Electronic Equipment",05may2020,9.836065,8.533077,.5752637,6,178,12
1652535,29191,"ICHOR HOLDINGS, LTD","Machinery",05may2020,10.60606,11.23801,.8222933,7,246,18
1665918,18312,"US Foods Holding Corp","Wholesale",05may2020,20.39801,26.27547,1.369193,41,1612,84
55242,6386,"KENNAMETAL INC","Machinery",05may2020,8.097166,9.362168,.57487,20,684,42
1574815,24415,"BMC STOCK HOLDINGS, INC","Retail",05may2020,19.9005,23.66235,1.113327,40,1424,67
1000753,64302,"INSPERITY, INC","Business Services",05may2020,8.527132,12.15327,1.000858,11,425,35
773141,6865,"MDC HOLDINGS INC","Construction",05may2020,10,11.22095,.5202914,19,647,30
1633931,23245,"TopBuild Corp","Construction",05may2020,17.04545,20.18853,1.178319,15,514,30
851968,25119,"MOHAWK INDUSTRIES INC","Textiles",05may2020,8.287292,9.325783,.4247036,15,527,24
95953,10236,"SYNALLOY CORP","Steel Works Etc",05may2020,5.714286,9.454632,.4048583,8,397,17
1232524,177287,"Jazz Pharmaceuticals plc","Pharmaceutical Products",05may2020,17.00405,21.78089,1.067109,42,1837,90
927066,61483,"DAVITA INC","Healthcare",05may2020,16.91542,19.45413,.8339651,34,1283,55
788329,13906,"JOHNSON OUTDOORS INC","Miscellaneous",05may2020,13.55932,23.13576,1.010653,16,847,37
1744489,3980,"Walt Disney Co","Telecommunications",05may2020,9.163346,10.80187,.4314995,46,1502,60
939767,133885,"EXELIXIS, INC","Pharmaceutical Products",05may2020,11.11111,12.50943,.6286145,25,995,50
1063537,114415,"RiceBran Technologies","Food",05may2020,21.62162,26.07595,2.109705,8,309,25
1361538,175686,"Primoris Services Corp","Construction",05may2020,3.015075,3.901996,.1814882,6,215,10
1048268,66371,"IES Holdings, Inc","Construction",05may2020,5.479452,6.535116,.4243582,8,308,20
916076,29733,"MARTIN MARIETTA MATERIALS INC","Nonmetallic Mining",05may2020,6.081081,27.18157,.7680819,9,1274,36
1336920,165123,"Leidos Holdings, Inc","Computers",05may2020,13.58025,18.71257,.5613772,11,500,15
1024795,64254,"HELIOS TECHNOLOGIES, INC","Construction Materials",05may2020,16.4557,17.29785,1.100307,26,676,43
317540,3138,"Coca-Cola Consolidated, Inc","Candy and Soda",05may2020,9.266409,11.34534,.6734007,24,775,46
1618673,28787,"Performance Food Group Co","Wholesale",05may2020,10.40892,13.22152,.5320995,28,1143,46
1020214,64327,"CERUS CORP","Pharmaceutical Products",05may2020,11.76471,11.91884,.6608695,26,1028,57
1016169,63700,"ANTARES PHARMA, INC","Medical Equipment",05may2020,7.534246,7.474972,.6451613,11,336,29
1034842,133468,"RIGEL PHARMACEUTICALS INC","Pharmaceutical Products",05may2020,12.06897,14.32399,.6948514,49,1711,83
1018963,10405,"ALLEGHENY TECHNOLOGIES INC","Steel Works Etc",05may2020,4,7.364231,.3411999,9,518,24
1389050,65009,"Archrock, Inc","Machinery",05may2020,6.122449,8.096547,.3666361,6,265,12
1073429,120824,"U S CONCRETE, INC","Construction Materials",05may2020,11.47541,10.88612,.7059261,21,586,38
1596783,20228,"Catalent, Inc","Pharmaceutical Products",05may2020,5.687204,5.757748,.3980665,12,405,28
1411207,177966,"Allison Transmission Holdings Inc","Automobiles and Trucks",05may2020,7.746479,15.96162,.5451373,11,732,25
100378,10777,"TWIN DISC INC","Machinery",05may2020,8.133971,9.09412,.512096,17,515,29
1164727,7881,"NEWMONT Corp DE","Precious Metals",05may2020,7.707911,10.52299,.5959058,38,1501,85
1000228,61494,"HENRY SCHEIN INC","Wholesale",05may2020,13.38912,16.97736,.8921438,32,1275,67
1463101,187450,"Enphase Energy, Inc","Electronic Equipment",05may2020,8.088235,9.648954,.5371187,11,503,28
780571,29133,"ITRON, INC","Measuring and Control Equity",05may2020,5.533597,6.768494,.3893381,14,452,26
41719,5179,"GLATFELTER P H CO","Business Supplies",05may2020,7.5,10.79789,.6292474,12,429,25
1517022,19859,"Akebia Therapeutics, Inc","Pharmaceutical Products",05may2020,6.181818,7.711153,.4316379,17,661,37
1603978,275862,"AquaBounty Technologies, Inc","Pharmaceutical Products",05may2020,10.60606,13.93969,1.334651,7,282,27
718877,180405,"Activision Blizzard, Inc","Business Services",05may2020,6.666667,9.268163,.4139957,16,694,31
1342287,166789,"General Finance CORP","Business Services",05may2020,5.263158,5.416999,.2793296,14,543,28
849146,25027,"Lifevantage Corp","Pharmaceutical Products",05may2020,4.242424,7.399453,.3709489,7,379,19
1666700,4060,"DuPont de Nemours, Inc","Chemicals",05may2020,5.30303,6.05198,.3589109,14,489,29
1466258,5959,"Trane Technologies plc","Machinery",05may2020,10.46025,11.29808,.8814102,25,705,55
712034,164506,"ACCO BRANDS Corp","Printing and Publishing",05may2020,14.60674,16.77381,.7834471,26,835,39
1408710,179583,"Fabrinet","Electronic Equipment",05may2020,6.224066,6.33783,.435638,15,451,31
1524472,189491,"Xylem Inc","Machinery",05may2020,20.58824,25.81432,1.354154,56,2116,111
1049606,66602,"COMPX INTERNATIONAL INC","Construction Materials",05may2020,13.40206,18.14143,.8145131,13,490,22
1670541,27333,"Adient plc","Business Supplies",05may2020,19.83122,28.28412,.9881423,47,2433,85
1621434,23433,"Black Stone Minerals, L P","Petroleum and Natural Gas",05may2020,3.913043,4.381846,.344288,9,280,22
1372020,148223,"Great Lakes Dredge & Dock CORP","Construction",05may2020,7.909605,6.989145,.5141878,14,367,27
1611647,21798,"Freshpet, Inc","Food",05may2020,8.173077,11.78681,.6662111,17,690,39
57515,6573,"LANCASTER COLONY CORP","Food",05may2020,22.22222,25.91855,1.305888,38,1171,59
1294133,19274,"Inogen Inc","Medical Equipment",05may2020,12.18487,14.54193,.5539783,58,2100,80
1285785,162129,"MOSAIC CO","Chemicals",05may2020,5.309734,4.871019,.288226,12,338,20
1033905,133504,"LUMINEX CORP","Pharmaceutical Products",05may2020,13,14.99182,.8880579,39,1283,76
1160791,175503,"GOLD RESOURCE CORP","Precious Metals",05may2020,10.11905,12.55431,.9147038,17,549,40
1514991,187406,"AMC Networks Inc","Telecommunications",05may2020,5.660378,7.037934,.5165456,12,436,32
704532,126423,"Onto Innovation Inc","Measuring and Control Equity",05may2020,14.87603,22.93839,.8056872,18,968,34
320340,6013,"INTELLIGENT SYSTEMS CORP","Business Services",05may2020,4.958678,6.57238,.2773156,6,237,10
1521332,118122,"Aptiv PLC","Automobiles and Trucks",05may2020,12.14058,17.94651,.8691499,38,1879,91
1166003,144998,"XPO Logistics, Inc","Transportation",05may2020,8.730159,11.80314,.5081301,22,813,35
1586049,18983,"Oxford Immunotec Global PLC","Pharmaceutical Products",05may2020,11.9403,11.2,.6933333,16,420,26
1503802,18930,"Karyopharm Therapeutics Inc","Pharmaceutical Products",05may2020,9.146341,14.22156,.855432,15,665,40
1175151,163965,"Cytosorbents Corp","Medical Equipment",05may2020,14.63415,18.03232,.7705318,54,1919,82
730272,12181,"REPLIGEN CORP","Pharmaceutical Products",06may2020,2.845528,7.655068,.3328291,7,506,22
93410,2991,"CHEVRON CORP","Petroleum and Natural Gas",06may2020,5.172414,9.838209,.5066187,12,602,31
1309402,181269,"Green Plains Inc","Chemicals",06may2020,4.854369,5.869669,.3593675,15,490,30
1616862,22134,"Axalta Coating Systems Ltd","Chemicals",06may2020,12.2807,15.16003,.6920415,21,701,32
811532,13710,"CEDAR FAIR L P","Entertainment",06may2020,15.86207,21.23037,1.16154,23,987,54
97134,10441,"TENNANT CO","Machinery",06may2020,20.22472,27.16786,1.272872,18,683,32
1078099,121662,"Meet Group, Inc","Business Services",06may2020,7.425743,7.191402,.4583531,15,455,29
1674862,1794,"ASHLAND GLOBAL HOLDINGS INC","Chemicals",06may2020,3.233256,3.660566,.2276907,14,418,26
71829,7882,"NEWPARK RESOURCES INC","Wholesale",06may2020,5.369128,6.925323,.3963287,8,332,19
3197,1050,"CECO ENVIRONMENTAL CORP","Machinery",06may2020,13.67521,21.21212,.9452322,16,763,34
911109,29734,"MOBILE MINI INC","Business Services",06may2020,5.855856,7.951527,.5146082,13,479,31
42316,5218,"GOLDFIELD CORP","Construction",06may2020,3.045685,3.964304,.1201304,6,231,7
1596532,20748,"Arista Networks, Inc","Computers",06may2020,10.52632,10.77874,.7663782,14,436,31
37785,4510,"FMC CORP","Chemicals",06may2020,6.020067,7.68002,.4546572,18,625,37
75252,8213,"OWENS & MINOR INC VA","Wholesale",06may2020,7.563025,12.51372,.4665203,9,456,17
80420,8699,"POWELL INDUSTRIES INC","Electrical Equipment",06may2020,9.482759,10.61721,.5662514,11,375,20
1396009,11228,"Vulcan Materials CO","Nonmetallic Mining",06may2020,5.323194,5.268261,.4848093,14,326,30
34088,4503,"EXXON MOBIL CORP","Petroleum and Natural Gas",06may2020,4,13.4255,.2457757,5,437,8
1293282,177111,"TechTarget Inc","Business Services",06may2020,5.238095,8.520254,.3682625,11,509,22
49938,5903,"IMPERIAL OIL LTD","Petroleum and Natural Gas",06may2020,4.545455,4.988029,.877893,4,125,22
1257640,157354,"KRONOS WORLDWIDE INC","Chemicals",06may2020,9.333333,11.36896,.5322546,14,534,25
1640266,26341,"Voyager Therapeutics, Inc","Pharmaceutical Products",06may2020,19.23077,22.27786,.8384768,50,1913,72
1599489,19858,"Veritiv Corp","Wholesale",06may2020,11.38614,18.68858,.7572096,23,1160,47
1604665,20473,"Westlake Chemical Partners LP","Chemicals",06may2020,4.733728,4.608019,.438859,8,231,22
899923,61399,"MYRIAD GENETICS INC","Pharmaceutical Products",06may2020,7.692307,17.81988,.3569467,7,649,13
351834,12761,"SunOpta Inc","Candy and Soda",06may2020,10.98039,12.52847,.5395036,28,1045,45
1417398,179657,"Hillenbrand, Inc","Machinery",06may2020,10,13.44383,.7015697,43,1533,80
1115128,19747,"Quotient Technology Inc","Business Services",06may2020,9.036144,7.930971,.4589683,15,432,25
1467858,5073,"General Motors Co","Automobiles and Trucks",06may2020,13.39869,21.4919,.7948639,41,2109,78
1599617,20235,"NOW Inc","Wholesale",06may2020,2.758621,5.276705,.1801802,4,205,7
916540,30651,"DARLING INGREDIENTS INC","Food",06may2020,5.901639,10.74651,.5041571,18,1215,57
1425450,27555,"ORTHOPEDIATRICS CORP","Medical Equipment",06may2020,10.81081,12.1134,.744559,12,423,26
899866,62263,"ALEXION PHARMACEUTICALS, INC","Pharmaceutical Products",06may2020,15.83113,18.27287,.9353741,60,1934,99
1178670,264265,"ALNYLAM PHARMACEUTICALS, INC","Pharmaceutical Products",06may2020,20.45455,23.93798,1.699235,27,1127,80
10254,22671,"EARTHSTONE ENERGY INC","Petroleum and Natural Gas",06may2020,8.666667,10.12519,.4831979,13,461,22
1690820,30999,"CARVANA CO","Retail",06may2020,8.707865,10.33782,.5420579,31,1068,56
1637761,24458,"SeaSpine Holdings Corp","Medical Equipment",06may2020,13.75,19.67182,1.056205,22,1043,56
1424929,18320,"FOX FACTORY HOLDING CORP","Consumer Goods",06may2020,3.478261,3.859447,.3456221,4,134,12
1378950,176593,"U S Auto Parts Network, Inc","Retail",06may2020,5.298013,5.667193,.4064123,8,251,18
1326200,163930,"GENCO SHIPPING & TRADING LTD","Transportation",06may2020,8.17942,13.47602,.4835513,31,1700,61
49728,5831,"IEC ELECTRONICS CORP","Electronic Equipment",06may2020,8.092485,11.77834,.6321113,14,559,30
1481792,184748,"Quad Graphics, Inc","Business Services",06may2020,5.671642,7.901024,.2730376,19,926,32
910638,14898,"3D SYSTEMS CORP","Machinery",06may2020,14.37126,15.054,1.035927,24,683,47
1513818,19832,"Aravive, Inc","Pharmaceutical Products",06may2020,10.47619,12.65586,.6234414,11,406,20
319201,6304,"KLA CORP","Measuring and Control Equity",06may2020,3.34728,7.264755,.2133207,8,613,18
1404655,21847,"HUBSPOT INC","Business Services",06may2020,9.090909,11.39535,.6976744,10,392,24
1262823,160684,"WESTLAKE CHEMICAL CORP","Chemicals",06may2020,7.87037,8.772707,.5907547,17,594,40
96021,10247,"SYSCO CORP","Wholesale",06may2020,14.61539,18.82873,.8978826,76,2810,134
1732845,29830,"WestRock Co","Shipping Containers",06may2020,10.21277,30.34949,.5749718,24,2692,51
352825,4860,"FOSTER L B CO","Wholesale",06may2020,16.90141,29.80726,1.187808,24,1330,53
64803,7241,"CVS HEALTH Corp","Retail",06may2020,17.32026,26.071,.9123363,53,2629,92
764195,25289,"VBI Vaccines Inc BC","Pharmaceutical Products",06may2020,9.913794,9.992831,.4731183,23,697,33
313616,3735,"DANAHER CORP DE","Measuring and Control Equity",06may2020,12.53823,16.52542,.730256,41,1833,81
1559053,16745,"Prothena Corp plc","Pharmaceutical Products",06may2020,8.035714,9.446154,.4307692,9,307,14
1384101,18947,"VERACYTE, INC","Pharmaceutical Products",06may2020,9.090909,14.83754,.5130268,29,1475,51
1492426,185355,"Horizon Therapeutics Public Ltd Co","Pharmaceutical Products",06may2020,11.85771,12.82502,.6783068,30,1021,54
1054905,110566,"INNOSPEC INC","Chemicals",06may2020,8.219178,7.615729,.5475361,6,153,11
944809,61490,"Opko Health, Inc","Healthcare",06may2020,14.97585,17.56776,.7723634,31,1251,55
1690666,156153,"Xperi Corp","Electronic Equipment",06may2020,4.098361,4.797742,.2956592,10,357,22
1469367,24905,"Sunrun Inc","Electrical Equipment",06may2020,3.296703,3.30251,.2075863,6,175,11
1370053,26162,"ANAPTYSBIO, INC","Pharmaceutical Products",06may2020,12.59259,13.77577,.8044243,17,548,32
1393883,177943,"DHI GROUP, INC","Business Services",06may2020,10.625,13.22741,.754717,17,666,38
1552451,26269,"MyoKardia, Inc","Pharmaceutical Products",06may2020,10.37736,11.37863,.4287599,11,345,13
1512499,24351,"LINDBLAD EXPEDITIONS HOLDINGS, INC","Transportation",06may2020,13.72549,14.30113,.9713978,28,795,54
893691,20696,"MASONITE INTERNATIONAL CORP","Construction Materials",06may2020,10.55276,13.47351,.5214466,21,801,31
60519,6821,"LOUISIANA-PACIFIC CORP","Construction Materials",06may2020,11.47541,13.28571,.9142857,14,465,32
1570585,160549,"Liberty Global plc","Telecommunications",06may2020,6.442577,9.764339,.4713206,23,1098,53
1402057,28320,"CDW Corp","Wholesale",06may2020,6.481482,10.60816,.4618938,14,689,30
873303,64857,"Sarepta Therapeutics, Inc","Pharmaceutical Products",06may2020,9.958507,12.00478,.538197,24,803,36
1498710,185624,"Spirit Airlines, Inc","Transportation",06may2020,8.275862,8.219357,.4559073,24,631,35
1046257,66016,"Ingredion Inc","Food",06may2020,9.160305,21.43527,.5393996,12,914,23
1099590,178081,"MERCADOLIBRE INC","Business Services",06may2020,5.849582,6.09726,.3291368,21,741,40
1595974,19753,"RUBICON PROJECT, INC","Business Services",06may2020,8.598726,12.91715,.6632277,27,1227,63
1512673,26367,"Square, Inc","Business Services",06may2020,10.25641,12.47294,.8492923,20,749,51
825542,20185,"SCOTTS MIRACLE-GRO CO","Chemicals",06may2020,7.342658,10.3824,.5028811,21,991,48
1018164,63596,"WILLIS LEASE FINANCE CORP","Business Services",06may2020,10.29412,11.67665,.8233533,14,468,33
908255,28742,"BORGWARNER INC","Automobiles and Trucks",06may2020,14.28571,17.61644,1.369863,19,643,50
1227654,157153,"COMPASS MINERALS INTERNATIONAL INC","Nonmetallic Mining",06may2020,6.508876,14.60584,.5002001,11,730,25
95029,10124,"STURM RUGER & CO INC","Defense",06may2020,10,11.66619,.7219174,13,404,25
77543,8486,"TUTOR PERINI CORP","Construction",06may2020,11.32076,13.71672,.830671,18,644,39
1364885,164494,"Spirit AeroSystems Holdings, Inc","Aircraft",06may2020,20.66116,26.6489,1.292472,50,2000,97
912061,60911,"NATURAL HEALTH TRENDS CORP","Wholesale",06may2020,8.080808,9.076348,.6406834,16,510,36
1675820,64480,"TiVo Corp","Business Services",06may2020,5.555555,6.132265,.3874415,12,459,29
1283699,17874,"T-Mobile US, Inc","Telecommunications",06may2020,13.29923,15.28075,.8973592,52,1788,105
1022321,64063,"GENESIS ENERGY LP","Wholesale",06may2020,4.037267,6.449954,.2468882,13,627,24
1169445,147849,"COMPUTER PROGRAMS & SYSTEMS INC","Computers",06may2020,7.692307,7.527053,.3660089,16,473,23
354908,28477,"FLIR SYSTEMS INC","Electronic Equipment",06may2020,14.84375,17.73644,1.100341,19,677,42
1057379,111000,"HACKETT GROUP, INC","Business Services",06may2020,17.28395,22.36842,1.485569,14,527,35
805928,190355,"Axogen, Inc","Medical Equipment",06may2020,16.79389,20.6618,.8598228,22,793,33
1375151,179686,"ZOGENIX, INC","Pharmaceutical Products",06may2020,8.219178,9.567246,.4879084,12,451,23
1662524,32046,"AKCEA THERAPEUTICS, INC","Pharmaceutical Products",06may2020,15.87983,19.35386,.8907005,37,1282,59
46129,5520,"ALLIED MOTION TECHNOLOGIES INC","Electrical Equipment",06may2020,12.21374,22.54408,.8564232,16,895,34
914475,62921,"NEUROCRINE BIOSCIENCES INC","Pharmaceutical Products",06may2020,15,16.63397,.8238525,12,424,21
1555280,13721,"Zoetis Inc","Pharmaceutical Products",06may2020,7.773851,10.75431,.6422365,22,854,51
